,Erlotinib,Lapatinib,Nilotinib,Nutlin-3a (-),PD0325901,PHA-665752,PLX-4720,Paclitaxel,Palbociclib,Selumetinib,Sorafenib,Tanespimycin
4026,0.0011434011,6.1976396e-05,0.0009123631,-0.0004711207,0.0004261232,-2.783836e-06,5.0732233e-05,-0.00025177907,-6.5296954e-05,6.514508e-05,0.00072109763,0.00019111941
4027,0.0012397369,-3.593701e-05,0.0008332198,-0.00011026555,-0.00012101437,4.4088174e-05,0.0003909887,-3.906943e-05,-9.380299e-05,6.5778935e-05,-0.002066774,-2.9444765e-05
4028,-0.0005534366,-0.00047594364,-0.0004516866,0.00031245578,-0.00012085809,4.8783673e-05,0.00041834882,4.1139243e-05,-0.00011169262,7.091132e-05,0.0032552874,-4.7302703e-05
4029,-0.00057920563,-0.0002206071,3.102062e-06,2.9998013e-05,5.183673e-05,5.9757153e-06,-0.00016697899,-2.919101e-05,-9.57309e-06,9.371799e-06,0.0022075742,-4.145451e-05
4030,0.0029677148,-0.00018095899,0.0005909076,-0.00013198234,0.00029129387,4.887809e-05,0.0005994819,7.776409e-05,0.00010443936,4.857652e-05,0.00027871982,-2.5968286e-05
4031,0.001727406,0.00075065705,-0.0016717918,-0.0007749985,0.000258372,1.534998e-05,-0.00043317146,4.704491e-05,8.5330685e-05,-8.037319e-05,-0.003676917,5.5011424e-05
4032,0.0014723069,0.00022803835,-0.00025173163,-0.00020946524,-1.2537444e-05,1.7173963e-06,-0.0006058232,-2.9542321e-05,-1.380713e-05,4.986273e-06,0.00011785948,2.1888276e-05
4033,0.0029791014,-0.0002562896,-0.0036366784,0.00047486796,0.00020229975,4.8060945e-05,-0.0003681909,-3.7831098e-05,4.190917e-05,-1.0487714e-06,0.00516814,1.0079258e-05
4034,-0.0061933636,-0.0006421291,0.0029022652,0.00023131054,0.00075275043,-5.6194185e-06,-0.0013388509,-0.00021373449,-9.248596e-05,3.7673017e-05,0.0032802809,-0.00011809095
4035,0.004105093,-0.00029920522,0.0025239892,-0.0013446144,0.0012638905,6.908541e-05,-0.0033049032,-6.0994862e-05,-7.1009796e-05,3.2497115e-05,0.00085327297,8.234039e-07
4036,-0.00124857,0.00042827282,0.005186792,-0.0012732671,0.0008363123,2.996862e-05,-0.0003260865,-9.8074515e-06,-3.544616e-05,1.6190823e-05,0.0026139093,9.851436e-06
4037,-0.0068571637,0.00080778863,-0.002138007,0.0005855049,0.00066065777,8.1063044e-05,-0.00034454055,1.7214395e-05,9.781776e-05,7.953359e-05,-0.0051034656,1.364263e-05
4038,-0.0043963487,0.0003636932,0.0017436642,-0.0012761608,0.0002521681,1.0420214e-05,0.0012468334,-4.0756062e-05,-0.00013526987,1.429022e-05,0.0011624929,-2.6845193e-05
4039,0.005583727,0.00044766898,0.0008315755,-7.7919714e-05,-0.0004289621,-4.9007158e-05,9.266931e-06,-0.00027512998,4.0112944e-05,-0.00014717311,-0.0030222263,-4.1209747e-05
4040,0.0014922135,-9.8063145e-05,0.0043364624,-0.0009511519,-0.0002736702,3.9914034e-06,-0.002198737,-7.153568e-05,-0.000100138845,9.242707e-06,0.0050197244,-1.261111e-05
4041,-0.0015230866,-0.00027190943,0.0012722432,5.7507434e-05,-3.9397987e-06,-7.439605e-05,-0.0004863093,5.4995703e-06,-2.3977336e-05,-0.00024972856,0.0005426985,-0.00014697408
4042,0.006869282,-0.0009100029,-0.0012565936,-0.00021971918,-0.00073832495,3.843406e-05,0.0015948872,0.00013933583,0.00018678285,-6.653097e-06,-0.001754934,3.4163597e-05
4043,-0.0073550837,0.00015601622,0.005094942,0.0012778895,0.0013619863,2.3599569e-05,0.0021148357,-1.2765032e-07,0.00011956825,-3.660503e-06,0.0017546432,-1.2889968e-05
4044,0.0051630423,-0.0006981302,0.0014834946,0.0008409992,0.00031023394,1.0388054e-05,-0.00059202395,-2.0096159e-05,4.92533e-06,-9.139053e-05,-0.0022924156,5.121824e-05
4045,0.007128273,-0.0010232677,-0.0055876393,-0.00047943462,0.00084085454,1.4412383e-05,-0.00036853206,-4.4702458e-05,-3.5756388e-05,-1.348531e-05,0.0051059714,1.1016842e-06
4046,0.001282592,-0.00052290934,0.0021219128,-0.0010552735,-5.4163018e-05,7.673734e-05,0.0010332726,0.00018688833,4.2224943e-05,7.173454e-05,0.004208278,6.729929e-05
4047,0.0028527123,0.00048352452,-0.0021919545,0.00046667847,0.0008020987,8.104046e-05,0.00057050533,-3.9174516e-05,-3.0372285e-05,4.6692217e-05,0.0020558299,1.0112897e-05
4048,-0.0041665873,-8.10751e-05,-0.00039403452,0.0006527117,0.000103825485,-4.2656447e-05,0.00033271246,-0.00028012905,-0.00010669681,-8.103609e-06,-0.002937719,-0.00031265005
4049,0.0073355604,0.0006946527,0.0035963352,4.7065732e-05,0.0009716708,-2.9980695e-06,-0.0011872002,-8.145777e-05,8.636955e-05,-1.1725619e-05,0.0013995026,-5.625599e-05
4050,0.0018599702,-6.0615686e-05,-0.0008760724,0.00029893176,-0.00027133315,2.7392287e-05,-0.00077791966,-9.565509e-06,-0.00013339109,4.1047977e-05,-0.0011088853,-0.00010598668
4051,-0.0015924909,0.00012238289,0.00045469968,0.00025662384,0.00014928057,2.6317998e-06,0.00027113964,-4.631515e-05,8.984784e-06,-4.648484e-05,-0.00083860924,-3.679728e-05
4052,0.0027666546,-0.00012922045,-0.0010724696,-0.00022632176,-0.000112689166,-2.3634348e-05,-0.00014884194,2.7864323e-07,-2.9610765e-05,2.195729e-05,-0.0025934537,1.4270608e-05
4053,0.00930842,-2.79275e-05,0.0035600786,-0.0015449186,-0.0003673108,6.403412e-05,-0.0026536724,4.124717e-05,4.716336e-05,-1.4554245e-05,0.0037610196,2.8115079e-05
4054,-0.0044060904,-0.00076399586,0.0031771571,0.0003012612,-0.0011593448,-3.9683855e-05,0.0003811596,-1.2069388e-05,0.00015060253,-7.211359e-05,0.0046555265,-0.00036530683
4055,0.0029073346,8.538753e-05,-0.0007651892,-0.0004413745,4.5814737e-05,4.1210867e-05,0.000107492684,9.15098e-05,6.607368e-05,0.000115333,-0.0009802427,8.133346e-05
4056,-0.0027197292,-0.00017646258,-0.0010225922,0.00045855402,-0.00013191755,-2.0695888e-05,0.0006138936,-6.1974692e-06,6.1016603e-05,8.781347e-06,-0.0025096117,-6.0115144e-05
4057,-0.0046636057,9.6893644e-05,-0.0005650524,-0.00011841744,0.00016376107,2.3561151e-05,0.00065916096,5.2492414e-06,5.6932447e-05,1.3361144e-05,-0.0028934507,3.831003e-05
4058,0.009297941,0.0010425564,-0.004258935,0.00085580314,0.0008727471,5.0661805e-05,-0.0005012266,1.761166e-05,-6.530608e-05,-3.6413447e-05,-0.0004527572,-8.764522e-06
4059,-0.0081696315,-0.00043742883,0.00049767783,-0.00057064067,0.00028517935,7.179317e-05,-0.0010596622,-6.5464897e-06,0.00015217536,9.141109e-06,0.0014812856,2.3663924e-05
4060,-0.0009327534,-0.0003846227,-0.0022760546,-0.00061608496,0.0008437133,1.0733388e-05,-0.0008643203,-3.1155625e-06,-8.365576e-05,-0.00015497589,-0.0069352486,-3.121767e-05
4061,-0.00049933244,-0.0013677522,0.004125967,9.114897e-05,-0.00049309654,2.9287243e-05,0.00012036689,-0.00015263585,0.0001416261,2.1588072e-05,0.0018830608,-1.4227993e-06
4062,-0.0066786725,0.00039373676,-0.0021124177,-0.00033876445,-0.0006879363,-9.721658e-07,-0.0010857899,-0.00014833268,2.2013412e-05,3.2407483e-05,0.0023619195,-1.2054867e-05
4063,-0.00095534005,0.00053315517,0.004206806,-0.0005314709,-0.0011091287,4.0241724e-05,-0.0025829459,-1.597747e-05,0.00015642286,4.7022436e-06,-0.00024152815,-6.000937e-05
4064,0.0021308062,4.0511077e-05,-0.00044780006,7.8064535e-05,-0.00021588447,-2.8177672e-05,0.00017700647,-6.751163e-05,-0.00010172527,8.4925094e-05,-0.001121994,-0.00019924076
4065,0.0077742883,0.00016187964,0.0043744873,0.00011824185,0.00075648853,9.7458964e-05,0.001335573,-9.6114345e-05,0.00018912043,0.000112679154,0.005210226,5.267912e-05
4066,-0.0066108364,-0.00010247921,-0.0022072634,0.00036626426,0.00038145776,2.6925414e-05,-0.00047545374,-2.8254533e-07,1.6618942e-05,4.347026e-05,-0.0023425324,-7.482716e-07
4067,0.0011880709,0.00015072362,-0.00080761645,4.499918e-05,7.980263e-05,3.9946393e-05,7.67811e-05,-4.60036e-05,-6.46652e-05,-2.1546803e-05,0.002459642,-1.6160744e-05
4068,-0.0049295113,-5.919075e-05,-0.0020874334,0.0002717111,-0.00014691375,-3.2899093e-06,-0.00035920404,-0.00015440455,-1.3018066e-05,-0.00011055543,-0.0033073425,4.422451e-05
4069,0.0059366627,0.00114843,0.0031846275,0.000607761,-0.0015943331,1.981005e-05,0.0029855638,-2.8482043e-05,-0.00014641737,-1.3102688e-05,0.0058157137,-3.2257092e-05
4070,-0.0058793174,-0.00074191,0.0013466654,-0.00038471716,8.4422645e-05,5.8948567e-06,-0.000107768166,0.000108294844,0.0003374424,0.00015375753,0.0014256065,0.00013245182
4071,0.0021008314,0.00066096865,0.0008487075,-0.0001580863,0.00029777404,2.6580916e-05,-0.0013588532,-2.0176438e-05,5.0196206e-05,-1.9201263e-05,-0.00024030324,-2.1009944e-05
4072,0.005910898,0.00068821735,0.00087715127,0.00042405678,0.0003817447,1.9565645e-05,0.00030851545,-0.0001070591,0.00019076475,-1.559058e-06,-0.0029737577,-1.951302e-05
4073,0.003225235,0.00020783936,0.0012280907,0.00012953547,-1.2204917e-05,2.8639262e-05,-0.0006991363,6.631193e-05,-4.9213004e-06,-2.1751599e-05,0.0024906495,4.923425e-05
4074,-0.006316401,-0.00054786785,-0.002173052,0.0001609183,0.0004732738,2.1305754e-05,-0.00055804563,7.956962e-06,1.2576702e-05,-1.2932786e-05,0.00042068854,-1.8189892e-05
4075,-0.0008015007,5.5404267e-05,-0.0012621825,7.883812e-05,0.00040531514,-1.900959e-05,-0.0007842503,4.274061e-05,-4.152197e-05,-3.0002073e-05,-0.0013829123,5.3909265e-05
4076,-0.0031404595,0.00028742073,-0.00019776393,-0.00028956955,1.8316352e-05,2.9135766e-05,-0.00041023252,3.0723907e-06,-2.9704386e-06,3.7710946e-05,-0.0016748756,-1.5935317e-05
4077,0.0056653223,-0.0013295381,-0.00494365,0.00031696237,-0.0003087073,-2.2607519e-05,0.0018004134,0.00022933148,-5.9536815e-05,-0.00014397602,0.0060837823,-9.911952e-05
4078,0.0073790033,-0.00057826395,-0.00080876413,-0.0013487685,0.00088790944,4.6632493e-05,0.00018257237,-9.361964e-06,-4.4297765e-05,-1.2227012e-05,0.0018547962,-3.807265e-05
4079,0.00557536,0.00021877121,-0.0019766514,-1.06846355e-05,0.00035918824,-3.341925e-05,0.00011608525,-6.965722e-05,3.8177543e-05,-2.7877495e-05,-0.0002548797,-7.719223e-05
4080,-0.0042783655,0.00018423561,-0.00020707151,0.0010173959,0.00059603754,5.467286e-05,0.00020229898,-0.00010048809,-0.00015354365,-4.0393264e-05,-0.0044846036,5.417939e-05
4081,-0.0015260513,-0.0009976962,-5.1920855e-05,-0.00037881907,-0.00027737557,3.1765364e-06,-0.0013008176,-3.0909967e-05,-6.5426175e-05,-1.1942426e-06,-0.0020978737,-6.2007e-05
4082,0.0065364284,-0.00031873363,-0.0020501416,-0.00046772917,0.00011956715,3.4897346e-06,0.0010802135,-8.361306e-05,-2.7630791e-05,-3.884445e-05,-0.0020965987,-6.1591534e-05
4083,-0.006993719,0.0006284974,-0.00074542116,-0.0011735623,0.0011113686,5.1634463e-05,0.0010781784,-4.1179395e-05,8.173392e-05,7.0834294e-06,0.0071379268,-3.1554977e-05
4084,0.002246994,0.00014405593,0.001566542,0.0001844286,0.00031887362,5.171102e-05,0.00024853344,-2.2401704e-05,3.717248e-05,4.295594e-05,-0.0016977101,0.00014087591
4085,-0.0045641763,0.00021017446,-0.00024908184,-0.00026174937,-0.0003801102,7.2138637e-06,-0.00029684854,0.000108712586,3.0134974e-05,1.774542e-05,0.0019545543,0.00011227263
4086,0.00058707694,0.00017948382,0.0028331133,-0.00021027373,0.00042536666,3.3545406e-05,-0.0011497958,-0.00020672502,-0.00013867753,0.00011662477,-0.0052736835,-0.0001432663
4087,-0.0011068558,0.00011962878,-0.0005298868,-0.0001514953,-0.0009994663,7.1612034e-05,0.00053149386,-0.0002470608,7.774631e-05,-0.0007577384,0.0001877895,0.00017298089
4088,0.0069501307,0.00019722253,0.0049945647,0.0009501076,0.0009468426,3.665138e-05,0.001997945,-3.5176075e-05,-8.994054e-05,-2.7647358e-05,-0.004155003,-6.249137e-05
4089,-0.006046831,-0.00017814866,0.0008116444,0.00037945784,9.498189e-05,4.3193697e-05,-0.0016915632,-0.00019877782,-0.00016461671,9.031386e-05,-0.0033750187,-7.213852e-05
4090,0.00012738729,-0.00016228405,0.00023824473,-0.00036587345,0.00027224587,3.976246e-05,-0.00052193657,1.6021651e-05,6.441905e-05,5.0629915e-05,-0.003031921,1.675936e-05
4091,0.004129305,0.001282953,-0.0019857688,-0.001597069,-0.00051315414,2.9175858e-06,0.0017311889,3.2358625e-07,-9.882457e-05,-1.0034108e-05,0.0030389419,7.428879e-06
4092,-0.0005893999,-0.000122674,0.0017898171,2.7902943e-05,-0.00016235733,3.136024e-05,-3.94512e-05,5.797405e-05,2.8061753e-05,1.7572058e-05,0.0019272035,4.1321095e-05
4093,-0.003389122,-0.00025678624,-0.0011230684,0.00023698965,-0.0001938578,1.8121544e-05,-3.784138e-05,1.0089623e-05,7.80071e-06,1.306407e-05,-0.0015321141,9.285989e-06
4094,-0.002745731,0.0018589079,0.006063633,0.00052953773,0.0012851778,8.3499e-05,-0.0019599353,-3.4428047e-06,-0.00011360449,2.6625883e-05,0.0013654258,9.53181e-06
4095,-0.0028334518,-0.0002046557,-0.00078809744,0.00010575297,0.00012152796,1.2221534e-05,-0.00041349832,-8.16502e-06,-6.400195e-05,1.0561929e-05,-0.0014453217,-4.374691e-05
4096,-0.00033060115,0.00013969732,-0.0018068608,0.000589292,7.973148e-05,6.280959e-05,0.00014055335,-0.000134119,-1.4033916e-05,-0.00018025894,-0.004135044,-0.00015170083
4097,-0.0063623968,-0.0020805483,-0.0057724705,0.0017923308,-0.0018959699,4.7727928e-05,0.0012236623,1.103476e-06,0.00016387373,1.5240631e-05,-0.0009259521,1.4280719e-05
4098,-0.003902294,-0.0009759307,-0.0045236736,-0.0010715922,7.300291e-05,1.1462735e-05,0.000605504,8.1923194e-05,8.943373e-05,-2.06631e-05,0.005151696,5.706208e-05
4099,0.0043091956,0.0004260587,-0.0006112507,-0.0008552429,6.49199e-05,6.15516e-05,-0.00021122092,5.1559662e-05,-0.00015370839,7.8746765e-05,0.0005300478,-5.8459376e-05
4100,0.002464746,-0.00024707435,0.003187125,-0.00070748595,-0.0013536864,4.3881923e-06,-0.0012033968,-4.5230212e-05,-6.766268e-05,-0.00011931425,0.00444721,-0.00023467898
4101,-0.0033128287,0.00055092125,0.0043867794,0.0008069795,-0.00061764056,-2.1539303e-05,-0.00080971816,3.7678936e-05,5.1928753e-05,0.00011029607,0.0057113552,-1.3986528e-05
4102,0.0048531764,-0.001238242,-0.0033274298,-0.00083893345,0.0011682403,2.7111628e-05,0.0020641235,-2.7258524e-05,0.00011059815,4.0528075e-06,-0.004130988,-1.8066858e-05
4103,0.0016407483,0.0003733794,0.0019516654,0.00015207089,0.0003371091,2.2090488e-05,-0.00047085294,-4.305636e-06,-1.5510132e-05,-3.9543675e-06,-0.0022147088,-3.7588086e-06
4104,-0.0065881903,0.0005760379,-0.0046511265,0.0010501441,0.0016623562,7.565771e-05,0.00295597,4.0544288e-05,3.933058e-05,6.193526e-05,-0.007492255,5.9031656e-05
4105,-0.004413535,-0.0001142727,0.0008809423,9.573382e-05,0.00010724313,8.866616e-06,-0.00052974094,-2.6964126e-05,4.5206936e-05,2.0503852e-05,0.0004432958,2.0174648e-05
4106,-0.004380313,-0.00049094605,-0.001423024,6.4095566e-06,0.00026273806,5.61689e-05,0.00081648474,-9.545986e-07,1.8364532e-05,-1.0676896e-07,0.007209696,1.5565518e-05
4107,-0.002274893,-0.00042604635,0.003062495,-0.0009051711,-0.00019690563,0.00014197268,0.003821305,2.5488289e-05,6.123963e-05,2.5095324e-05,-0.0075662513,2.6624934e-05
4108,0.0028448151,0.0012317889,0.0010679602,-0.0014967462,0.0008771962,4.9300554e-05,-0.0015008103,-7.4805444e-05,9.476081e-05,5.1747757e-05,-0.0019706865,-1.6042532e-05
4109,-0.0061475537,0.000594978,-0.00095162925,-3.7619582e-05,-9.8508106e-05,3.0336674e-05,-0.00077574805,2.4906705e-05,4.4146575e-05,-9.8906494e-05,-0.00325253,0.00013524805
4110,-0.0010539001,-0.0008597047,-0.0022194432,-0.00035669946,0.0005299086,3.7415866e-05,-0.00014424523,5.821462e-06,-0.00017587248,2.4538933e-05,-0.00119787,-4.8329955e-05
4111,0.00084384566,-6.34101e-05,0.0063515813,0.00011705343,-0.0010385235,2.8774311e-05,-0.0031384695,-2.2977754e-05,0.00013681578,-4.5706915e-06,0.007989619,-1.8126002e-05
4112,0.0020662744,0.0006293303,-0.0023484854,0.00027979186,-0.000116634976,-5.687675e-05,-0.0005456784,-0.0001153143,-6.465813e-05,-0.00012135969,0.0014772163,-2.4849996e-05
4113,-7.909628e-05,0.00017969731,0.00010586361,-0.0001635636,0.0003521922,3.61982e-05,-0.0010126709,1.9200748e-05,6.158551e-05,3.5317928e-05,0.0030003027,2.5924286e-05
4114,-0.004586885,-0.00016615746,-0.0010887728,-0.0007874304,-0.00048000156,5.3086173e-06,-0.0004588983,-2.5784786e-05,-0.00014436399,3.816074e-05,-0.00013853033,-2.2929109e-05
4115,0.0022303234,4.3789492e-05,-0.00085816695,-9.3399336e-05,0.00035519231,1.7617327e-05,0.00045189293,2.74867e-05,-4.0407326e-06,1.1285624e-05,-0.0014549397,-3.5884425e-06
4116,-0.0028846734,5.492706e-05,0.0003635924,-0.00043309262,0.00011541526,7.7687684e-05,0.000636763,-9.616964e-05,-1.6175209e-05,9.7282e-05,-0.0012146683,6.81592e-05
4117,0.0028381615,0.0002591533,-0.00044268204,-4.1593543e-05,-0.00025392103,3.5284516e-05,0.00052849384,-2.854866e-05,1.6139227e-05,4.155106e-06,0.0032825414,-2.2445998e-05
4118,-0.0012424415,-0.00013629568,0.003907387,-0.00055130786,-0.0009586824,2.663785e-05,0.00072302757,1.2190866e-05,9.547665e-06,-5.2601063e-05,-0.0039647133,-3.962273e-05
4119,0.0037197166,0.000120700206,-0.0022467766,0.00040067523,-0.0008089549,3.573443e-05,-0.00083146174,-3.6999205e-05,-4.7005462e-05,6.579726e-05,0.0052747475,2.3126366e-05
4120,-0.0019282445,1.3053377e-05,0.0016172321,0.00031585636,-8.719709e-06,-3.6575348e-05,-0.00034169634,-5.1426374e-05,-3.7910817e-05,2.8226594e-05,-0.00057325803,-6.130614e-05
4121,-0.00091100665,0.0004287608,0.0012980727,-1.5745078e-05,-0.0006870752,2.5143312e-05,0.0006455236,-8.069105e-05,5.0512466e-05,-0.0002994739,0.00044352486,3.1376305e-05
4122,0.0030004845,-0.0003619957,-0.00026770757,-0.00013486312,-7.212159e-05,-1.312364e-05,0.0011825508,-3.2340602e-05,-0.00010872949,1.5276055e-05,-0.0029741132,2.295208e-05
4123,-0.0017197612,-3.124919e-05,0.0019002283,-0.00020774417,0.0001633767,2.636182e-05,4.55587e-05,-8.3053665e-06,-3.21668e-05,-3.101148e-05,0.0022866987,-0.00024378962
4124,-0.005413458,0.001152184,-0.001973271,0.00025104746,-0.0006378534,4.5986744e-05,-9.751412e-05,5.858847e-05,4.12154e-06,9.142087e-06,0.0038389522,-1.2332411e-05
4125,0.002454685,-0.00010873852,-0.00037932408,-0.00016249352,2.3955216e-05,2.202057e-05,-0.00028801698,2.6570733e-05,3.8054284e-05,1.7110411e-05,-0.0008164556,1.48307245e-05
4126,-0.009204004,0.0013098025,0.00024885227,-0.00017370009,-0.001552527,4.891544e-05,-0.0031646069,-6.959592e-05,0.00013840606,-1.8512981e-05,-0.0039228294,-6.3408945e-05
4127,-0.00056486676,0.00015473907,0.0011383952,3.4077635e-05,0.00023708794,1.1965865e-05,-0.00017282735,-1.23180525e-05,-1.1178208e-05,-1.127745e-05,0.002058077,4.006853e-06
4128,0.0031917566,-0.0008753903,-0.00080113614,0.0008055294,0.0002586513,3.0518506e-05,-9.100493e-05,-1.606686e-05,5.1886727e-05,6.2988016e-05,0.0049200035,-2.9037863e-06
4129,0.008300039,-0.00014793145,-0.0031173371,-0.00058975915,-0.00013932333,3.8031056e-05,0.0018405396,-4.2667412e-05,-0.00017223349,9.432233e-05,-0.0063176057,4.2255415e-05
4130,0.0032605866,-0.0003784714,0.0023228966,-0.00023671835,-0.00014330244,-0.00011316103,2.723914e-05,-0.000107450825,-3.2182346e-05,7.911981e-05,-0.00043144243,-8.461237e-05
4131,0.006597249,0.00060634397,-0.0015020478,4.749324e-05,-0.0007254322,9.9021025e-05,-0.0022416902,3.1663185e-05,6.589253e-05,-1.8603538e-05,0.00046013002,6.522185e-05
4132,0.0059847874,5.179534e-05,-0.001691314,-0.0014504514,0.0012376567,6.23762e-05,0.00087905687,0.00033290318,0.0004236594,6.954107e-06,0.0019227791,0.000116734554
4133,0.0057909233,7.644925e-05,0.002285249,0.00048274468,-0.00041072798,-1.3769852e-05,0.00017846121,-0.00016278574,-5.704036e-05,5.8062727e-05,-0.004554802,-0.00010624265
4134,0.002087978,0.0006856959,0.0013110916,0.00086109404,0.00033520075,0.00011471183,-0.0012772215,-0.0002473778,-0.00020503158,1.4723338e-05,0.0043764533,-1.2962544e-05
4135,0.0047106943,0.00020666969,-0.003129574,-0.00097386097,-7.429251e-05,-1.3318714e-05,0.0018145337,-4.731866e-05,7.406974e-05,-2.6195463e-05,0.0012927691,-7.907499e-05
4136,0.004286739,0.00035745205,-0.0005871829,7.323974e-05,0.0003409908,2.6957196e-05,-0.00035973443,3.992967e-05,1.5893515e-05,2.4578485e-05,0.00081625074,-1.2371545e-05
4137,0.005274952,7.157756e-05,0.00062227284,8.173308e-05,-0.00069762726,5.9134018e-06,-0.00088712387,-3.0878953e-05,-5.1558047e-05,3.7412414e-05,0.0035739618,-8.906203e-05
4138,-0.002960912,0.00010393014,7.825701e-05,0.000351979,0.0003965831,1.3096558e-05,-0.00057459535,-7.0385235e-05,-6.6953464e-05,2.3112218e-05,0.0020621987,-4.5440534e-05
4139,0.008163535,-0.0007006706,-0.0030125172,-0.0013700532,0.0005834762,3.500103e-05,-0.0017551777,-4.498834e-05,1.9961373e-05,1.7016585e-07,0.0031844545,6.5800574e-05
4140,-0.0022514178,0.00033896734,0.004178319,0.0006771219,-0.0009976572,2.8043693e-05,0.0022301842,-5.3034964e-05,0.00010834261,1.19951765e-05,-0.0044527263,1.4954484e-05
4141,-0.008093484,-0.0009373771,-0.0018525703,-0.00035540288,0.00014933299,4.714403e-06,-0.00048227172,-1.9570725e-05,-7.6031676e-05,-9.374695e-06,0.0035224876,-5.9943184e-05
4142,0.00096817326,-0.0008638879,0.0030891467,-7.062077e-05,-0.00014925016,4.937057e-05,0.0006116247,0.00015395715,-2.513806e-05,0.0001511934,7.474049e-05,-3.19935e-06
4143,0.0035104547,0.00093991496,0.0009137153,0.0005783126,-0.000740174,2.7378794e-05,-0.00036852236,-0.00012510801,-6.00582e-06,-8.009792e-05,0.006956491,3.0069341e-05
4144,-0.001750788,0.00027276608,-0.00022839538,0.00011919351,-0.00015085412,2.7334205e-05,-0.00028221632,3.3029126e-05,1.2665498e-05,-3.539113e-05,0.0026627397,-5.3955493e-05
4145,-0.00076836144,2.5067857e-05,-0.0013936124,0.0010184839,0.0003689583,1.9352452e-05,-0.00056491134,3.523834e-06,-0.00017828235,-6.385597e-06,-0.0047305236,-5.3561434e-05
4146,0.00092875096,-0.0006205445,0.0041782768,-0.0009504691,0.0010668006,8.744047e-06,0.0019865665,7.112077e-06,-0.00012905765,6.7764463e-06,0.0024900313,-5.8316127e-05
4147,0.0014960286,-0.0005389065,-0.0002591169,-0.0005820658,-0.00017133701,5.0514514e-06,0.00097068725,0.00020436423,0.00023464453,-9.116446e-05,0.0036568092,-0.00027520256
4148,-0.005174789,0.0005549281,-0.0014890598,0.0008648152,-0.0002833492,2.1502803e-05,0.00038629764,-2.6676862e-05,-4.6011508e-05,5.524976e-05,0.006965414,8.345666e-05
4149,0.0025794762,-0.00029104488,0.001415507,0.0007001718,-0.0009756328,0.00016793466,0.0005680897,-0.00014092945,0.00042415253,-0.00015666358,0.003531907,-1.5768206e-05
4150,0.003953996,0.0002452545,0.000352867,0.00017803708,0.00032854188,-1.3177701e-05,-0.00030517363,-3.1802236e-05,-0.00010331705,3.9541937e-06,0.00043582928,5.1547544e-05
4151,-0.0024368872,-7.032606e-05,0.004384544,-0.0001478873,-0.00058328465,2.0961037e-05,-0.0023846424,-1.0129546e-05,0.00010834825,2.629971e-05,-0.0013479985,-5.1731065e-05
4152,-0.003286693,0.000170053,0.00041189915,0.00030539642,-0.00012530587,1.5419619e-05,3.9206647e-05,2.7259692e-05,1.3666643e-05,5.278952e-06,-0.00051174994,-1.3954993e-05
4153,-0.006216121,-0.00025486885,-0.0016982103,0.001121475,-0.0010378987,3.2485787e-05,-5.887108e-05,-6.20495e-05,-1.5832373e-05,-9.036837e-05,0.007069243,9.229583e-06
4154,-0.0037592282,-0.00035865972,0.0031533837,0.00012010619,0.00042016114,-2.484037e-05,0.0015161532,5.2450447e-05,-0.00016814179,-3.207363e-06,-0.0055016736,-7.604432e-05
4155,-0.0026835192,-0.0004883312,-0.0008943034,0.00013108873,-0.0009622171,-9.02006e-05,-0.00021564063,-4.5790742e-07,-0.00040812555,-0.00013140315,0.0031681182,-6.211918e-05
4156,-0.0015124548,0.00048588912,0.00094254443,-0.00038286255,-0.00032073478,4.0326344e-05,5.0469996e-05,5.8537775e-05,2.4616096e-05,-7.3336e-05,0.00025218286,1.3991247e-06
4157,-0.0052509443,0.000906853,-0.0015063795,-0.0010122978,0.0001882874,3.1056337e-05,-0.00075218827,-4.121816e-05,6.62236e-05,-6.9098924e-06,0.00402499,-6.404297e-05
4158,0.0038837509,9.544909e-05,0.0002622641,0.0003464518,-0.00012744353,2.9319378e-06,0.0001862227,-4.0190334e-05,-0.0001662919,-7.4715725e-05,-7.83496e-05,-4.939575e-05
4159,-0.0029342743,-4.3044063e-05,-0.00047738664,0.0002629916,0.00012510251,2.0811276e-05,-0.00024075335,-2.5415605e-07,2.944872e-05,3.6608842e-05,0.0011948466,3.3889348e-05
4160,-0.0036214055,-0.00011166958,0.0008380977,-0.00036641702,0.00035341052,2.7333546e-05,-1.5622456e-05,2.5743733e-05,-3.6453454e-05,2.5848209e-05,-0.0018233124,2.7162918e-05
4161,0.0008020813,0.00036302733,-9.74557e-05,8.14954e-05,0.00018325578,2.8717188e-05,-0.00036478977,4.8461854e-05,7.645224e-05,2.46015e-05,-0.00018564245,1.8215125e-05
4162,-0.004728901,0.00074250065,0.00051610236,0.0011683874,-0.001155634,1.6394202e-05,-0.00016687035,-5.9071353e-05,1.3416679e-05,3.370456e-05,0.0035146337,-2.938451e-05
4163,0.0018709761,3.566705e-05,-0.00018944536,0.00026833333,0.00015459646,2.2374898e-05,0.0004376454,1.594408e-05,-6.241014e-06,2.5218213e-05,-0.00225078,-4.3252485e-06
4164,0.001686727,0.00028649234,-0.0012714533,-0.00018701484,3.460821e-05,-3.623862e-05,-7.4801304e-05,3.5091389e-06,-8.372771e-05,6.184471e-05,-0.0023633887,-6.451097e-05
